1996    6   30    15.90000    3.89000    5.29887    3.89000    5.29887
1996    7    1    16.22100    4.54000    5.44027    4.54000    5.44027
1996    7    2    12.68300    4.60000    5.56943    4.60000    5.56943
1996    7    3    11.91300    4.72000    5.67918    4.72000    5.67918
1996    7    4    14.60400    5.04000    5.80092    5.04000    5.80092
1996    7    5    19.28700    5.18000    5.96572    5.18000    5.96572
1996    7    6     9.17400    5.18000    6.10421    5.18000    6.10421
1996    7    7    10.42900    5.01000    6.19237    5.01000    6.19237
1996    7    8     8.72200    5.01000    6.27824    5.01000    6.27824
1996    7    9     8.50800    4.84000    6.35233    4.84000    6.35233
1996    7   10    13.56100    5.28000    6.45776    5.28000    6.45776
1996    7   11    15.76700    5.28000    6.61265    5.28000    6.61265
1996    7   12    10.80400    5.28000    6.75206    5.28000    6.75206
1996    7   13     7.47900    5.28000    6.83385    5.28000    6.83385
1996    7   14     8.25000    5.28000    6.89657    5.28000    6.89657
1996    7   15    11.29600    5.28000    6.98763    5.28000    6.98763
1996    7   16    15.55000    5.58000    7.13547    5.58000    7.13547
1996    7   17    19.70800    7.06000    7.35415    7.06000    7.35415
1996    7   18    18.08300    7.06000    7.60317    7.06000    7.60317
1996    7   19     8.67500    5.75000    7.76156    5.75000    7.76156
1996    7   20    10.99600    6.46000    7.85384    6.46000    7.85384
1996    7   21    13.20400    6.50000    7.99055    6.50000    7.99055
1996    7   22    16.46700    6.35000    8.18481    6.35000    8.18481
1996    7   23    14.56500    6.41000    8.39853    6.41000    8.39853
1996    7   24    13.54600    6.43000    8.58422    6.43000    8.58422
1996    7   25    12.10800    6.52000    8.74290    6.52000    8.74290
1996    7   26    10.76700    6.49000    8.86691    6.49000    8.86691
1996    7   27    11.40800    6.56000    8.98069    6.56000    8.98069
1996    7   28    10.05800    6.56000    9.08330    6.56000    9.08330
1996    7   29     7.87100    6.56000    9.13410    6.56000    9.13410
1996    7   30     7.15400    6.56000    9.14107    6.56000    9.14107
1996    7   31     8.56200    9.36000    9.15665    9.36000    9.15665
1996    8    1    12.27100    9.57000    9.24437    9.57000    9.24437
1996    8    2    14.09200   10.04000    9.41136   10.04000    9.41136
1996    8    3    16.42500   10.08000    9.64255   10.08000    9.64255
1996    8    4    18.24200    9.32000    9.94630    9.32000    9.94630
1996    8    5    16.77500    9.32000   10.26725    9.32000   10.26725
1996    8    6    20.27500   12.13000   10.63987   12.13000   10.63987
1996    8    7    19.47500    9.35000   11.08876    9.35000   11.08876
1996    8    8    17.45700    8.45000   11.49544    8.45000   11.49544
1996    8    9    13.12100    9.65000   11.74121    9.65000   11.74121
1996    8   10    11.70400   10.30000   11.81072   10.30000   11.81072
1996    8   11    15.53800   10.03000   11.94665   10.03000   11.94665
1996    8   12    18.11300   10.15000   12.27544   10.15000   12.27544
1996    8   13    13.70000   11.63000   12.53822   11.63000   12.53822
1996    8   14    13.31300   11.63000   12.61292   11.63000   12.61292
1996    8   15    11.17500    9.88000   12.58259    9.88000   12.58259
1996    8   16    15.87400   11.31000   12.64849   11.31000   12.64849
1996    8   17    19.17500   11.51000   13.01119   11.51000   13.01119
1996    8   18    18.50400   13.06000   13.47725   13.06000   13.47725
1996    8   19    17.07700   12.90000   13.84055   12.90000   13.84055
1996    8   20    17.08800   11.15000   14.10933   11.15000   14.10933
1996    8   21    15.46200   11.81000   14.25977   11.81000   14.25977
1996    8   22    17.51300   11.84000   14.41185   11.84000   14.41185
1996    8   23    16.49200   12.60000   14.60241   12.60000   14.60241
1996    8   24    19.31700   13.07000   14.87994   13.07000   14.87994
1996    8   25    17.33800   11.92000   15.17824   11.92000   15.17824
1996    8   26    12.21700   12.54000   14.89849   12.54000   14.89849
1996    8   27    12.87100   13.56000   14.37274   13.56000   14.37274
1996    8   28    15.96300   12.36000   14.22444   12.36000   14.22444
1996    8   29    15.16700   12.39000   14.23434   12.39000   14.23434
1996    8   30    14.89200   14.24000   14.17422   14.24000   14.17422
1996    8   31    19.12100   14.37000   14.34733   14.37000   14.34733
1996    9    1    19.47900   15.08000   14.77166   15.08000   14.77166
1996    9    2    19.11700   14.55000   15.16129   14.55000   15.16129
1996    9    3    19.71300   15.98000   15.52344   15.98000   15.52344
1996    9    4    17.60000   16.41000   15.70728   16.41000   15.70728
1996    9    5    15.75800   15.89000   15.50758   15.89000   15.50758
1996    9    6    19.39200   16.63000   15.50113   16.63000   15.50113
1996    9    7    20.60800   17.69000   15.88462   17.69000   15.88462
1996    9    8    16.83300   17.59000   15.97384   17.59000   15.97384
1996    9    9    14.21300   15.24000   15.44392   15.24000   15.44392
1996    9   10    15.12900   15.65000   14.95210   15.65000   14.95210
1996    9   11    15.68800   15.27000   14.71178   15.27000   14.71178
1996    9   12    10.84200   14.80000   14.23773   14.80000   14.23773
1996    9   13     8.02500   11.61000   13.43947   11.61000   13.43947
1996    9   14     8.72900   11.61000   12.79333   11.61000   12.79333
1996    9   15     9.14600   11.61000   12.36199   11.61000   12.36199
1996    9   16     9.46300   10.65000   12.04277   10.65000   12.04277
1996    9   17     8.87500   11.16000   11.76664   11.16000   11.76664
1996    9   18     9.75400   11.31000   11.53917   11.31000   11.53917
1996    9   19    12.08700   12.26000   11.43071   12.26000   11.43071
1996    9   20    12.55800   11.50000   11.40745   11.50000   11.40745
1996    9   21    13.17500   11.50000   11.41294   11.50000   11.41294
1996    9   22    11.14600   11.50000   11.37703   11.50000   11.37703
1996    9   23    10.76200   11.44000   11.27659   11.44000   11.27659
1996    9   24     9.30400   11.66000   11.13538   11.66000   11.13538
1996    9   25    10.26300   10.92000   10.99433   10.92000   10.99433
1996    9   26    11.19600   10.92000   10.91145   10.92000   10.91145
1996    9   27    11.17400   10.92000   10.85508   10.92000   10.85508
1996    9   28    10.27100   10.83000   10.77945   10.83000   10.77945
1996    9   29     8.40400   10.05000   10.64488   10.05000   10.64488
1996    9   30     7.97500   10.15000   10.47093   10.15000   10.47093
1996   10    1    11.24600   10.18000   10.37255   10.18000   10.37255
1996   10    2     8.13800   10.19000   10.28372   10.19000   10.28372
1996   10    3     5.46500    8.86000   10.08554    8.86000   10.08554
1996   10    4     6.83900    9.07000    9.88217    9.07000    9.88217
1996   10    5     9.11300    9.07000    9.76285    9.07000    9.76285
1996   10    6    10.41200    9.08000    9.71261    9.08000    9.71261
1996   10    7     4.23000    8.96000    9.58153    8.96000    9.58153
1996   10    8     3.27500    8.42000    9.34359    8.42000    9.34359
1996   10    9     5.32900    8.42000    9.14634    8.42000    9.14634
1996   10   10     1.72100    8.63000    8.94395    8.63000    8.94395
1996   10   11     5.58600    7.45000    8.76263    7.45000    8.76263
1996   10   12     8.79200    8.10000    8.68678    8.10000    8.68678
1996   10   13    10.00000    8.22000    8.66973    8.22000    8.66973
1996   10   14     4.86800    7.83000    8.60305    7.83000    8.60305
1996   10   15     6.87100    7.50000    8.50031    7.50000    8.50031
1996   10   16    12.42100    8.39000    8.49321    8.39000    8.49321
1996   10   17     9.73700    8.32000    8.51959    8.32000    8.51959
1996   10   18     6.46700    8.32000    8.47273    8.32000    8.47273
1996   10   19     5.32500    7.92000    8.37472    7.92000    8.37472
1996   10   20     5.68300    7.36000    8.27253    7.36000    8.27253
1996   10   21     7.96500    5.99000    8.20510    5.99000    8.20510
1996   10   22     8.25000    5.99000    8.16837    5.99000    8.16837
1996   10   23     7.21700    5.99000    8.12414    5.99000    8.12414
1996   10   24     6.09600    5.99000    8.05782    5.99000    8.05782
1996   10   25     5.95200    6.08000    7.98054    6.08000    7.98054
1996   10   26     8.65800    7.29000    7.93279    7.29000    7.93279
1996   10   27    10.27900    7.33000    7.93031    7.33000    7.93031
1996   10   28     6.58300    7.22000    7.90610    7.22000    7.90610
1996   10   29     6.95000    7.19000    7.84841    7.19000    7.84841
1996   10   30     4.67900    7.19000    7.77364    7.19000    7.77364
1996   10   31    -2.80900    7.19000    7.60690    7.19000    7.60690
1996   11    1    -1.09200    7.19000    7.39800    7.19000    7.39800
1996   11    2    -1.61700    7.19000    7.21603    7.19000    7.21603
1996   11    3     1.87100    7.19000    7.07144    7.19000    7.07144
1996   11    4     5.35000    5.44000    6.99078    5.44000    6.99078
1996   11    5     4.88300    5.44000    6.93663    5.44000    6.93663
1996   11    6     6.30000    5.44000    6.89126    5.44000    6.89126
1996   11    7     6.17800    5.35000    6.85677    5.35000    6.85677
1996   11    8     3.67000    5.37000    6.80323    5.37000    6.80323
1996   11    9    -0.26700    5.37000    6.70368    5.37000    6.70368
1996   11   10    -1.84800    5.37000    6.56898    5.37000    6.56898
1996   11   11    -3.83300    5.37000    6.41697    5.37000    6.41697
1996   11   12    -5.55000    5.37000    6.24941    5.37000    6.24941
1996   11   13    -5.61700    5.37000    6.08106    5.37000    6.08106
1996   11   14    -6.05400    5.31000    5.92009    5.31000    5.92009
1996   11   15    -1.68300    5.31000    5.79113    5.31000    5.79113
1996   11   16     4.38800    5.31000    5.72613    5.31000    5.72613
1996   11   17     6.64600    5.31000    5.70813    5.31000    5.70813
1996   11   18    -1.80800    5.31000    5.65691    5.31000    5.65691
1996   11   19    -3.67100    5.13000    5.55223    5.13000    5.55223
1996   11   20    -3.43700    5.13000    5.44354    5.13000    5.44354
1996   11   21    -2.90800    5.13000    5.34328    5.13000    5.34328
1996   11   22    -0.63300    5.13000    5.26063    5.13000    5.26063
1996   11   23    -4.51300    5.13000    5.17322    5.13000    5.17322
1996   11   24    -3.07900    5.13000    5.07764    5.13000    5.07764
1996   11   25    -3.21700    5.04000    4.99151    5.04000    4.99151
1996   11   26    -5.40000    5.00000    4.89821    5.00000    4.89821
1996   11   27    -3.15400    5.00000    4.80862    5.00000    4.80862
1996   11   28    -2.53800    4.87000    4.73412    4.87000    4.73412
1996   11   29     1.47400    4.87000    4.68077    4.87000    4.68077
1996   11   30     4.00000    4.87000    4.65492    4.87000    4.65492
1996   12    1     1.55800    4.87000    4.62981    4.87000    4.62981
1996   12    2    -0.84300    4.86000    4.58594    4.86000    4.58594
1996   12    3    -1.86700    4.86000    4.52966    4.86000    4.52966
1996   12    4    -2.36200    4.86000    4.46899    4.86000    4.46899
1996   12    5    -0.19600    4.86000    4.41624    4.86000    4.41624
1996   12    6     1.08800    4.87000    4.37759    4.87000    4.37759
1996   12    7     0.30800    4.87000    4.34157    4.87000    4.34157
1996   12    8    -0.06700    4.87000    4.30204    4.87000    4.30204
1996   12    9    -2.21700    4.87000    4.25425    4.87000    4.25425
1996   12   10    -0.83300    4.87000    4.20484    4.87000    4.20484
1996   12   11    -1.60800    4.69000    4.15871    4.69000    4.15871
1996   12   12    -0.89200    4.69000    4.11342    4.69000    4.11342
1996   12   13     0.73500    4.69000    4.07711    4.69000    4.07711
1996   12   14    -0.54200    4.69000    4.04269    4.69000    4.04269
1996   12   15     1.43900    4.69000    4.01129    4.69000    4.01129
1996   12   16    -0.97100    4.69000    3.97905    4.69000    3.97905
1996   12   17    -0.63700    4.69000    3.94038    4.69000    3.94038
1996   12   18    -2.80400    4.69000    3.89605    4.69000    3.89605
1996   12   19    -5.91300    4.69000    3.83477    4.69000    3.83477
1996   12   20    -6.66200    4.54000    3.76135    4.54000    3.76135
1996   12   21    -5.10900    4.54000    3.69129    4.54000    3.69129
1996   12   22    -5.88300    4.54000    3.62448    4.54000    3.62448
1996   12   23    -5.92600    4.54000    3.55563    4.54000    3.55563
1996   12   24    -8.60000    4.54000    3.47850    4.54000    3.47850
1996   12   25   -12.57400    4.54000    3.38023    4.54000    3.38023
1996   12   26   -11.47900    4.31000    3.27342    4.31000    3.27342
1996   12   27    -9.24200    4.31000    3.17863    4.31000    3.17863
1996   12   28    -3.76700    4.31000    3.11018    4.31000    3.11018
1996   12   29    -7.31200    4.31000    3.04879    4.31000    3.04879
1996   12   30   -10.17100    4.31000    2.96695    4.31000    2.96695
1996   12   31    -8.25400    4.31000    2.88283    4.31000    2.88283
1997    1    1    -1.89600    4.31000    2.82684    4.31000    2.82684
1997    1    2     0.22100    4.31000    2.79939    4.31000    2.79939
1997    1    3     1.49100    4.31000    2.78347    4.31000    2.78347
1997    1    4    -1.97100    4.31000    2.76058    4.31000    2.76058
1997    1    5    -4.14300    4.31000    2.71946    4.31000    2.71946
1997    1    6    -7.70900    4.31000    2.65992    4.31000    2.65992
1997    1    7    -8.52900    4.32000    2.58660    4.32000    2.58660
1997    1    8    -6.07000    4.09000    2.51949    4.09000    2.51949
1997    1    9    -3.06500    4.09000    2.47112    4.09000    2.47112
1997    1   10    -6.40000    4.09000    2.42225    4.09000    2.42225
1997    1   11   -10.50000    4.09000    2.34948    4.09000    2.34948
1997    1   12    -8.66200    4.09000    2.27006    4.09000    2.27006
1997    1   13    -6.40000    4.09000    2.20503    4.09000    2.20503
1997    1   14    -5.28700    1.32000    2.15187    1.32000    2.15187
1997    1   15    -4.80400    1.36000    2.10463    1.36000    2.10463
1997    1   16   -14.04600    1.36000    2.02913    1.36000    2.02913
1997    1   17   -15.60400    1.36000    1.91889    1.36000    1.91889
1997    1   18   -13.52900    1.36000    1.81154    1.36000    1.81154
1997    1   19    -7.13800    1.36000    1.73324    1.36000    1.73324
1997    1   20    -3.62100    1.19000    1.68850    1.19000    1.68850
1997    1   21    -3.00400    1.20000    1.65797    1.20000    1.65797
1997    1   22    -2.33300    1.20000    1.63218    1.20000    1.63218
1997    1   23   -12.71700    1.20000    1.57481    1.20000    1.57481
1997    1   24    -5.93800    1.20000    1.50630    1.20000    1.50630
1997    1   25    -8.83300    1.20000    1.45142    1.20000    1.45142
1997    1   26   -13.43300    1.20000    1.37255    1.20000    1.37255
1997    1   27    -8.82500    1.20000    1.29465    1.20000    1.29465
1997    1   28   -11.30800    1.20000    1.22467    1.20000    1.22467
1997    1   29   -14.21700    1.20000    1.13780    1.20000    1.13780
1997    1   30    -7.55400    1.20000    1.06431    1.20000    1.06431
1997    1   31    -4.81400    1.20000    1.02271    1.20000    1.02271
1997    2    1    -2.40800    1.20000    0.99868    1.20000    0.99868
1997    2    2    -2.06200    1.20000    0.98419    1.20000    0.98419
1997    2    3    -4.63300    1.20000    0.96275    1.20000    0.96275
1997    2    4    -2.09600    1.20000    0.94165    1.20000    0.94165
1997    2    5    -2.98800    1.20000    0.92641    1.20000    0.92641
1997    2    6    -3.28800    1.20000    0.90765    1.20000    0.90765
1997    2    7    -5.58300    1.04000    0.88077    1.04000    0.88077
1997    2    8    -7.02600    0.29000    0.84209    0.29000    0.84209
1997    2    9    -3.81700    0.82000    0.80984    0.82000    0.80984
1997    2   10    -2.77900    0.82000    0.79215    0.82000    0.79215
1997    2   11    -4.78700    0.82000    0.77171    0.82000    0.77171
1997    2   12   -10.06700    0.82000    0.72771    0.82000    0.72771
1997    2   13    -8.47500    0.82000    0.67224    0.82000    0.67224
1997    2   14    -3.95400    0.82000    0.63770    0.82000    0.63770
1997    2   15    -9.37900    0.82000    0.60077    0.82000    0.60077
1997    2   16   -11.34200    0.82000    0.54013    0.82000    0.54013
1997    2   17    -7.11700    0.82000    0.48778    0.82000    0.48778
1997    2   18     1.35000    0.82000    0.47801    0.82000    0.47801
1997    2   19    -6.43500    0.82000    0.47088    0.82000    0.47088
1997    2   20    -2.26700    0.82000    0.45220    0.82000    0.45220
1997    2   21    -1.81700    0.82000    0.44921    0.82000    0.44921
1997    2   22   -11.25000    0.82000    0.41694    0.82000    0.41694
1997    2   23   -10.00000    0.82000    0.35831    0.82000    0.35831
1997    2   24   -13.30400    0.82000    0.29374    0.82000    0.29374
1997    2   25    -5.48700    0.82000    0.24493    0.82000    0.24493
1997    2   26     1.02900    0.82000    0.24411    0.82000    0.24411
1997    2   27    -6.22100    0.82000    0.24118    0.82000    0.24118
1997    2   28    -3.96700    0.82000    0.22214    0.82000    0.22214
1997    3    1     0.30000    0.82000    0.22507    0.82000    0.22507
1997    3    2    -3.08300    0.82000    0.23120    0.82000    0.23120
1997    3    3    -4.34600    0.82000    0.22229    0.82000    0.22229
1997    3    4    -2.04200    0.82000    0.21720    0.82000    0.21720
1997    3    5    -2.58700    0.82000    0.21828    0.82000    0.21828
1997    3    6    -6.92900    0.82000    0.20357    0.82000    0.20357
1997    3    7    -7.97800    0.82000    0.17154    0.82000    0.17154
1997    3    8    -6.20800    0.72000    0.14250    0.72000    0.14250
1997    3    9    -1.72900    0.72000    0.13464    0.72000    0.13464
1997    3   10    -2.73900    0.72000    0.13860    0.72000    0.13860
1997    3   11    -3.08300    0.72000    0.13839    0.72000    0.13839
1997    3   12    -7.48300    0.65000    0.12287    0.65000    0.12287
1997    3   13    -7.09200    0.65000    0.09461    0.65000    0.09461
1997    3   14    -6.89600    0.65000    0.06886    0.65000    0.06886
1997    3   15   -11.40000    0.65000    0.02946    0.65000    0.02946
1997    3   16    -8.97500    0.66000    0.00000    0.66000    0.00000
1997    3   17    -3.53300    0.66000    0.00000    0.66000    0.00000
1997    3   18    -3.84600    0.66000    0.00000    0.66000    0.00000
1997    3   19    -2.24600    0.66000    0.00274    0.66000    0.00274
1997    3   20    -1.24600    0.66000    0.01434    0.66000    0.01434
1997    3   21    -1.51100    0.66000    0.02858    0.66000    0.02858
1997    3   22    -5.16000    0.66000    0.03012    0.66000    0.03012
1997    3   23    -5.76100    0.66000    0.01796    0.66000    0.01796
1997    3   24    -3.41700    0.66000    0.01198    0.66000    0.01198
1997    3   25    -1.00000    0.66000    0.02205    0.66000    0.02205
1997    3   26     0.27500    0.65000    0.04452    0.65000    0.04452
1997    3   27     4.20400    0.48000    0.08425    0.48000    0.08425
1997    3   28     2.56200    0.49000    0.13148    0.49000    0.13148
1997    3   29    -1.36200    0.49000    0.16026    0.49000    0.16026
1997    3   30    -5.45000    0.49000    0.16269    0.49000    0.16269
1997    3   31    -2.25400    0.42000    0.16247    0.42000    0.16247
1997    4    1     1.85800    0.40000    0.18664    0.40000    0.18664
1997    4    2     7.57000    0.39000    0.24328    0.39000    0.24328
1997    4    3     4.45400    0.26000    0.30827    0.26000    0.30827
1997    4    4     2.43800    0.48000    0.35607    0.48000    0.35607
1997    4    5     4.47500    0.48000    0.40381    0.48000    0.40381
1997    4    6     4.75000    0.48000    0.45905    0.48000    0.45905
1997    4    7    -5.44200    0.48000    0.48140    0.48000    0.48140
1997    4    8    -8.24200    0.48000    0.46104    0.48000    0.46104
1997    4    9    -5.49200    0.11000    0.44098    0.11000    0.44098
1997    4   10    -2.16700    0.30000    0.44142    0.30000    0.44142
1997    4   11    -0.72900    0.46000    0.45784    0.46000    0.45784
1997    4   12    -0.93300    0.14000    0.47846    0.14000    0.47846
1997    4   13     0.16700    0.17000    0.50214    0.17000    0.50214
1997    4   14     1.07500    0.11000    0.53249    0.11000    0.53249
1997    4   15     3.93900    0.36000    0.57529    0.36000    0.57529
1997    4   16    -1.35800    0.36000    0.60995    0.36000    0.60995
1997    4   17    -1.73700    0.29000    0.62588    0.29000    0.62588
1997    4   18    -0.24600    0.29000    0.64559    0.29000    0.64559
1997    4   19     0.77500    0.57000    0.67367    0.57000    0.67367
1997    4   20     2.20400    0.59000    0.70983    0.59000    0.70983
1997    4   21     1.80000    0.49000    0.74930    0.49000    0.74930
1997    4   22     1.57500    0.54000    0.78660    0.54000    0.78660
1997    4   23     2.13300    0.36000    0.82492    0.36000    0.82492
1997    4   24     2.45800    0.25000    0.86605    0.25000    0.86605
1997    4   25     2.82500    0.34000    0.90934    0.34000    0.90934
1997    4   26     7.25400    0.56000    0.96828    0.56000    0.96828
1997    4   27     7.97400    0.56000    1.04390    0.56000    1.04390
1997    4   28     2.65800    0.79000    1.10392    0.79000    1.10392
1997    4   29     6.27900    0.43000    1.15806    0.43000    1.15806
1997    4   30     2.07100    0.43000    1.21000    0.43000    1.21000
1997    5    1     2.38700    0.71000    1.24886    0.71000    1.24886
1997    5    2     5.07800    1.14000    1.29751    1.14000    1.29751
1997    5    3     3.42900    0.59000    1.34936    0.59000    1.34936
1997    5    4     4.82600    0.49000    1.40013    0.49000    1.40013
1997    5    5     7.99100    0.50000    1.46568    0.50000    1.46568
1997    5    6     3.54500    1.21000    1.52662    1.21000    1.52662
1997    5    7     7.32900    0.89000    1.58503    0.89000    1.58503
1997    5    8     7.06700    0.89000    1.65471    0.89000    1.65471
1997    5    9     2.98700    0.90000    1.70964    0.90000    1.70964
1997    5   10     3.02500    1.14000    1.75094    1.14000    1.75094
1997    5   11     5.89200    1.14000    1.80162    1.14000    1.80162
1997    5   12     2.17900    1.14000    1.84924    1.14000    1.84924
1997    5   13     1.68300    1.14000    1.88272    1.14000    1.88272
1997    5   14     0.90400    1.14000    1.91186    1.14000    1.91186
1997    5   15     1.53900    1.14000    1.94043    1.14000    1.94043
1997    5   16     2.39600    1.37000    1.97381    1.37000    1.97381
1997    5   17     1.50800    1.42000    2.00693    1.42000    2.00693
1997    5   18     3.77800    1.42000    2.04446    1.42000    2.04446
1997    5   19     2.66100    1.40000    2.08558    1.40000    2.08558
1997    5   20     3.50400    1.43000    2.12557    1.43000    2.12557
1997    5   21     3.37900    1.71000    2.16770    1.71000    2.16770
1997    5   22     3.89600    1.72000    2.21086    1.72000    2.21086
1997    5   23     6.37500    1.73000    2.26362    1.73000    2.26362
1997    5   24     7.34600    1.73000    2.32739    1.73000    2.32739
1997    5   25     3.82500    1.95000    2.38229    1.95000    2.38229
1997    5   26     5.95400    1.78000    2.43222    1.78000    2.43222
1997    5   27     8.04100    1.98000    2.49569    1.98000    2.49569
1997    5   28     9.77900    1.99000    2.57128    1.99000    2.57128
1997    5   29     8.99200    1.99000    2.64941    1.99000    2.64941
1997    5   30     5.60000    2.42000    2.71316    2.42000    2.71316
1997    5   31     9.92600    2.66000    2.77948    2.66000    2.77948
1997    6    1    15.25000    2.51000    2.87708    2.51000    2.87708
1997    6    2    17.33300    2.94000    2.99828    2.94000    2.99828
1997    6    3    14.12900    2.94000    3.11475    2.94000    3.11475
1997    6    4    12.82900    2.94000    3.21539    2.94000    3.21539
1997    6    5    13.16500    3.76000    3.31199    3.76000    3.31199
1997    6    6    11.35500    3.76000    3.40292    3.76000    3.40292
1997    6    7     6.34500    3.22000    3.47059    3.22000    3.47059
1997    6    8    11.76700    3.65000    3.53904    3.65000    3.53904
1997    6    9    13.17500    3.08000    3.62941    3.08000    3.62941
1997    6   10    18.36200    3.54000    3.74072    3.54000    3.74072
1997    6   11    17.72100    3.53000    3.86603    3.53000    3.86603
1997    6   12    15.24600    4.76000    3.97995    4.76000    3.97995
1997    6   13     7.96200    3.38000    4.06070    3.38000    4.06070
1997    6   14     9.62500    3.70000    4.12328    3.70000    4.12328
1997    6   15    10.70800    3.78000    4.19578    3.78000    4.19578
1997    6   16     9.43800    3.67000    4.26846    3.67000    4.26846
1997    6   17    11.06700    3.72000    4.34322    3.72000    4.34322
1997    6   18     7.78200    4.19000    4.41282    4.19000    4.41282
1997    6   19     8.12500    4.19000    4.47217    4.19000    4.47217
1997    6   20    12.45000    4.23000    4.54951    4.23000    4.54951
1997    6   21    12.85000    4.26000    4.64597    4.26000    4.64597
1997    6   22    14.58800    5.06000    4.75252    5.06000    4.75252
1997    6   23    13.08700    5.07000    4.86211    5.07000    4.86211
1997    6   24    13.12500    5.07000    4.96769    5.07000    4.96769
1997    6   25    15.08300    4.08000    5.08388    4.08000    5.08388
1997    6   26    14.22500    4.33000    5.20744    4.33000    5.20744
1997    6   27    19.93700    4.80000    5.35643    4.80000    5.35643
1997    6   28    21.04800    4.92000    5.54305    4.92000    5.54305
1997    6   29    16.57500    4.92000    5.71993    4.92000    5.71993
1997    6   30    10.17500    4.92000    5.84454    4.92000    5.84454
1997    7    1     9.23300    4.92000    5.93051    4.92000    5.93051
1997    7    2     9.10800    4.92000    6.01098    4.92000    6.01098
1997    7    3     7.87900    4.91000    6.08390    4.91000    6.08390
1997    7    4    10.42100    4.81000    6.16485    4.81000    6.16485
1997    7    5    15.56200    4.74000    6.29328    4.74000    6.29328
1997    7    6     8.85800    4.74000    6.41411    4.74000    6.41411
1997    7    7     9.60400    4.80000    6.49749    4.80000    6.49749
1997    7    8    11.03300    5.46000    6.59577    5.46000    6.59577
1997    7    9    11.09600    6.48000    6.70507    6.48000    6.70507
1997    7   10    12.19200    6.74000    6.82371    6.74000    6.82371
1997    7   11    16.33800    7.63000    6.98257    7.63000    6.98257
1997    7   12    20.00800    8.25000    7.20573    8.25000    7.20573
1997    7   13    21.76700    9.03000    7.48306    9.03000    7.48306
1997    7   14    17.05000    9.05000    7.74958    9.05000    7.74958
1997    7   15    17.02500    7.67000    7.98388    7.67000    7.98388
1997    7   16    18.77400    8.35000    8.24503    8.35000    8.24503
1997    7   17    15.01700    8.45000    8.49552    8.45000    8.49552
1997    7   18    15.08700    8.67000    8.71167    8.67000    8.71167
1997    7   19    11.86500    9.16000    8.89330    9.16000    8.89330
1997    7   20    11.75400    9.17000    9.03258    9.17000    9.03258
1997    7   21     9.87100    8.27000    9.14364    8.27000    9.14364
1997    7   22    11.70000    9.52000    9.25227    9.52000    9.25227
1997    7   23    13.71300   10.49000    9.41587   10.49000    9.41587
1997    7   24    17.32600   12.14000    9.66659   12.14000    9.66659
1997    7   25    19.60000   12.10000   10.02128   12.10000   10.02128
1997    7   26    14.35400   12.12000   10.33964   12.12000   10.33964
1997    7   27    16.51700   12.39000   10.60702   12.39000   10.60702
1997    7   28    15.40400   11.33000   10.90076   11.33000   10.90076
1997    7   29    14.79200   11.94000   11.15859   11.94000   11.15859
1997    7   30    17.66500   11.44000   11.47335   11.44000   11.47335
1997    7   31    19.75000   10.84000   11.92830   10.84000   11.92830
1997    8    1    18.84600   10.69000   12.44037   10.69000   12.44037
1997    8    2    16.75800   11.72000   12.86905   11.72000   12.86905
1997    8    3    11.65400   13.00000   13.00865   13.00000   13.00865
1997    8    4    12.59200   12.29000   12.95869   12.29000   12.95869
1997    8    5    14.91700   11.76000   13.04762   11.76000   13.04762
1997    8    6    17.09500   13.03000   13.31706   13.03000   13.31706
1997    8    7    20.11800   14.06000   13.80823   14.06000   13.80823
1997    8    8    21.06700   13.67000   14.50275   13.67000   14.50275
1997    8    9    19.18300   12.97000   15.15520   12.97000   15.15520
1997    8   10    15.33700   12.58000   15.36190   12.58000   15.36190
1997    8   11    12.22200   13.68000   14.97997   13.68000   14.97997
1997    8   12    14.16500   13.65000   14.61866   13.65000   14.61866
1997    8   13    13.96200   12.76000   14.46148   12.76000   14.46148
1997    8   14    15.46700   12.60000   14.41318   12.60000   14.41318
1997    8   15    15.83700   12.60000   14.48365   12.60000   14.48365
1997    8   16    12.30000   12.62000   14.33937   12.62000   14.33937
1997    8   17    11.87500   13.24000   13.97980   13.24000   13.97980
1997    8   18    13.70000   14.16000   13.77867   14.16000   13.77867
1997    8   19    13.30800   13.39000   13.68635   13.39000   13.68635
1997    8   20    13.64200   13.39000   13.60153   13.39000   13.60153
1997    8   21    12.66200   13.39000   13.49355   13.39000   13.49355
1997    8   22    13.53300   13.42000   13.39318   13.42000   13.39318
1997    8   23    15.62100   13.65000   13.44254   13.65000   13.44254
1997    8   24    14.95000   15.67000   13.54902   15.67000   13.54902
1997    8   25    15.72500   14.33000   13.64497   14.33000   13.64497
1997    8   26    17.24300   15.42000   13.84055   15.42000   13.84055
1997    8   27    18.31200   15.11000   14.15024   15.11000   14.15024
1997    8   28    14.33800   14.12000   14.26610   14.12000   14.26610
1997    8   29    13.81700   14.10000   14.09525   14.10000   14.09525
1997    8   30    14.44600   14.14000   13.95901   14.14000   13.95901
1997    8   31    15.68800   16.21000   13.94466   16.21000   13.94466
1997    9    1    18.56200   16.21000   14.15083   16.21000   14.15083
1997    9    2    13.95400   14.31000   14.23137   14.31000   14.23137
1997    9    3    11.70400   14.55000   13.89295   14.55000   13.89295
1997    9    4    13.49600   14.25000   13.60339   14.25000   13.60339
1997    9    5    14.96700   13.72000   13.53149   13.72000   13.53149
